tweet_id,retweet_count,favorite_count
732375214819057664,2584,8283
732005617171337216,5561,15265
731285275100512256,1006,3564
731156023742988288,1304,3923
730924654643314689,2035,6284
730573383004487680,2186,5029
730427201120833536,1074,3564
730211855403241472,1078,3917
730196704625098752,1972,4974
729854734790754305,1162,4140
729838605770891264,394,1752
729823566028484608,1276,4078
729463711119904772,2376,5935
729113531270991872,333,1925
728986383096946689,840,3223
728760639972315136,1756,4781
728751179681943552,695,2839
728653952833728512,1061,3386
728409960103686147,2058,5028
728387165835677696,984,3763
728046963732717569,1218,4417
728035342121635841,1705,4668
728015554473250816,1134,4204
727685679342333952,652,3012
727644517743104000,1790,6024
727524757080539137,1254,4567
727314416056803329,764,3413
727286334147182592,834,3112
727175381690781696,1423,3985
727155742655025152,1368,3724
726935089318363137,2517,7047
726887082820554753,1554,3922
726828223124897792,1024,3644
726224900189511680,1175,4512
725842289046749185,2731,7198
725786712245440512,1399,4246
725729321944506368,1833,5308
725458796924002305,631,1437
724983749226668032,1344,3802
724771698126512129,654,2424
724405726123311104,1681,5397
724049859469295616,1823,4423
724046343203856385,573,2718
724004602748780546,1605,4275
723912936180330496,1265,3985
723688335806480385,3032,7850
723673163800948736,912,3085
723179728551723008,1905,5402
722974582966214656,1598,4198
722613351520608256,1674,5077
721503162398597120,1909,4735
721001180231503872,628,2586
720785406564900865,788,3188
720775346191278080,681,2542
720415127506415616,1537,4224
720389942216527872,2566,6532
720340705894408192,1002,2936
720059472081784833,1143,3962
720043174954147842,2058,5016
719991154352222208,1786,4939
719704490224398336,1478,4655
719551379208073216,1959,5170
719367763014393856,758,2856
719339463458033665,1278,4513
719332531645071360,976,3497
718971898235854848,1105,3559
718939241951195136,1810,5361
718631497683582976,8246,19270
718613305783398402,492,2487
718540630683709445,1040,2531
718460005985447936,535,2760
718454725339934721,1538,4960
718246886998687744,512,1976
718234618122661888,1026,3966
717841801130979328,613,2512
717790033953034240,1148,2948
717537687239008257,1887,5888
717428917016076293,460,1647
717421804990701568,864,3222
717047459982213120,1975,6417
717009362452090881,993,3330
716802964044845056,1203,4388
716791146589110272,1566,7453
716730379797970944,441,1261
716447146686459905,6025,13358
716439118184652801,216,2423
716285507865542656,1097,2833
716080869887381504,1954,6886
715928423106027520,897,3266
715758151270801409,1467,3807
715733265223708672,1722,4769
715704790270025728,578,2873
715696743237730304,1321,4000
715680795826982913,1655,4424
715360349751484417,1613,5588
715342466308784130,707,3102
715220193576927233,668,2472
715200624753819648,1933,5248
715009755312439296,1265,4264
714982300363173890,1059,3831
714962719905021952,4383,7515
714957620017307648,1441,4217
714631576617938945,1026,3341
714606013974974464,944,3713
714485234495041536,1165,2752
714258258790387713,730,3091
714251586676113411,846,3350
714214115368108032,896,2322
714141408463036416,1427,4396
713919462244790272,797,3365
713909862279876608,547,1962
713900603437621249,755,2906
713761197720473600,1405,4983
713411074226274305,1323,4522
713177543487135744,2903,7383
713175907180089344,1498,4565
712809025985978368,6874,18970
712717840512598017,5121,12630
712668654853337088,1239,4272
712438159032893441,1597,5453
712309440758808576,25,247
712097430750289920,1064,3877
712092745624633345,909,3013
712085617388212225,495,3335
712065007010385924,644,2315
711998809858043904,130,0
711968124745228288,2372,8258
711743778164514816,1009,2915
711732680602345472,4225,9084
711694788429553666,18826,33647
711652651650457602,938,3947
711363825979756544,1165,3746
711306686208872448,747,3389
711008018775851008,626,3057
710997087345876993,1409,4671
710844581445812225,710,2608
710833117892898816,545,2752
710658690886586372,574,2369
710609963652087808,2435,4902
710588934686908417,1916,4654
710296729921429505,758,2432
710283270106132480,529,2197
710272297844797440,1276,4640
710269109699739648,1156,2455
710153181850935296,913,2975
710140971284037632,908,2837
710117014656950272,2038,5634
709918798883774466,1087,3060
709901256215666688,103,691
709852847387627521,1230,3596
709566166965075968,1233,3624
709556954897764353,1094,3377
709519240576036864,240,1525
709449600415961088,589,2286
709409458133323776,702,2678
709225125749587968,582,2462
709207347839836162,5964,12877
709198395643068416,660,2483
709179584944730112,685,2054
709158332880297985,428,2093
709042156699303936,1682,4866
708853462201716736,672,1832
708845821941387268,918,3064
708834316713893888,515,1722
708810915978854401,7114,16880
708738143638450176,841,2812
708711088997666817,740,2609
708479650088034305,690,2614
708469915515297792,837,3168
708400866336894977,10359,16390
708356463048204288,1357,3680
708349470027751425,758,2406
708149363256774660,1591,4382
708130923141795840,867,3475
708119489313951744,1007,2749
708109389455101952,557,1986
708026248782585858,1971,4480
707995814724026368,1153,3212
707983188426153984,2,51
707969809498152960,989,2770
707776935007539200,972,3363
707741517457260545,628,2550
707738799544082433,2538,4185
707693576495472641,1025,3503
707629649552134146,907,2634
707610948723478529,6536,17375
707420581654872064,709,2333
707411934438625280,610,2345
707387676719185920,1326,3590
707377100785885184,1110,3363
707315916783140866,661,2536
707297311098011648,812,2847
707059547140169728,692,2649
707038192327901184,807,2241
707021089608753152,1409,4185
707014260413456384,605,2359
706904523814649856,8063,14946
706901761596989440,614,2114
706681918348251136,995,3408
706644897839910912,1128,2643
706593038911545345,648,2212
706538006853918722,1462,3549
706516534877929472,1057,3176
706346369204748288,951,3532
706310011488698368,8179,21900
706291001778950144,483,1741
706265994973601792,954,2803
706169069255446529,2286,4008
706166467411222528,1645,5283
706153300320784384,389,1519
705975130514706432,751,3186
705970349788291072,914,3226
705898680587526145,568,2423
705786532653883392,534,1992
705591895322394625,1182,3250
705475953783398401,943,3025
705442520700944385,1674,4545
705428427625635840,1730,3903
705239209544720384,767,3076
705223444686888960,816,2637
705102439679201280,525,2206
705066031337840642,630,2232
704871453724954624,1141,4375
704859558691414016,557,2308
704847917308362754,1575,5223
704819833553219584,1012,2710
704761120771465216,2978,6792
704499785726889984,1032,3005
704491224099647488,82,781
704480331685040129,1090,3471
704364645503647744,3647,8212
704347321748819968,359,1626
704134088924532736,478,1544
704113298707505153,578,1895
704054845121142784,934,3003
703774238772166656,475,1881
703769065844768768,1172,3366
703631701117943808,699,2658
703611486317502464,1565,3947
703425003149250560,1405,3891
703407252292673536,717,2515
703382836347330562,1166,3599
703356393781329922,395,1959
703268521220972544,560,2018
703079050210877440,3175,7589
703041949650034688,12876,27028
702932127499816960,743,2664
702899151802126337,467,1645
702684942141153280,1101,3321
702671118226825216,572,2256
702598099714314240,3529,12501
702539513671897089,983,2948
702332542343577600,1598,3264
702321140488925184,1063,3360
702276748847800320,785,2537
702217446468493312,1377,4916
701981390485725185,1015,3542
701952816642965504,1052,3923
701889187134500865,1425,3628
701805642395348998,1730,3519
701601587219795968,469,2140
701570477911896070,952,2885
701545186879471618,626,2722
701214700881756160,5256,12537
700890391244103680,582,2269
700864154249383937,636,2657
700847567345688576,515,2512
700796979434098688,978,2503
700747788515020802,9611,23465
700518061187723268,819,2691
700505138482569216,590,2343
700462010979500032,1841,4237
700167517596164096,765,2707
700151421916807169,687,2295
700143752053182464,2810,7718
700062718104104960,711,2720
700029284593901568,603,2127
700002074055016451,1377,3404
699801817392291840,980,3139
699788877217865730,518,2294
699779630832685056,1277,2828
699775878809702401,622,2008
699691744225525762,4745,10534
699446877801091073,2678,6089
699434518667751424,525,2217
699423671849451520,337,1408
699413908797464576,634,2129
699370870310113280,452,1936
699323444782047232,889,3243
699088579889332224,650,2297
699079609774645248,674,2512
699072405256409088,1221,3074
699060279947165696,1854,3869
699036661657767936,1228,2672
698989035503689728,1006,3458
698953797952008193,931,2772
698907974262222848,643,2605
698710712454139905,700,2532
698703483621523456,393,1492
698635131305795584,351,1323
698549713696649216,641,2391
698355670425473025,463,1917
698342080612007937,975,2318
698262614669991936,2054,4881
698195409219559425,6143,17204
698178924120031232,763,2886
697995514407682048,341,1560
697990423684476929,1329,3368
697943111201378304,705,2454
697881462549430272,1219,3093
697630435728322560,551,1797
697616773278015490,1036,3239
697596423848730625,1292,3109
697575480820686848,510,2094
697516214579523584,1152,2126
697482927769255936,694,2479
697463031882764288,1425,3505
697270446429966336,1931,4804
697259378236399616,1030,3374
697255105972801536,1197,3102
697242256848379904,688,2577
696900204696625153,1046,3255
696894894812565505,692,2401
696886256886657024,1854,4989
696877980375769088,723,2502
696754882863349760,370,1523
696744641916489729,966,2122
696713835009417216,667,2437
696518437233913856,1748,4005
696490539101908992,145,1244
696488710901260288,1049,2606
696405997980676096,1183,3286
696100768806522880,678,1985
695816827381944320,1195,3088
695794761660297217,799,3243
695767669421768709,765,1914
695629776980148225,2158,4699
695446424020918272,1863,4498
695409464418041856,3686,8888
695314793360662529,1497,3722
695095422348574720,633,2699
695074328191332352,1133,2920
695064344191721472,607,1640
695051054296211456,804,2729
694925794720792577,941,2762
694905863685980160,958,2822
694669722378485760,14806,36707
694356675654983680,294,1545
694352839993344000,633,2094
694342028726001664,493,1607
694329668942569472,517,2055
694206574471057408,2090,4277
694183373896572928,955,3019
694001791655137281,1055,3488
693993230313091072,416,1921
693942351086120961,377,1781
693647888581312512,606,2761
693644216740769793,127,1375
693642232151285760,422,2606
693629975228977152,816,2514
693622659251335168,379,1580
693590843962331137,2021,5191
693582294167244802,260,1689
693486665285931008,653,1827
693280720173801472,1270,3449
693267061318012928,834,2447
693262851218264065,513,2282
693231807727280129,752,2943
693155686491000832,3295,8084
693109034023534592,641,1766
693095443459342336,478,1911
692919143163629568,773,2732
692905862751522816,898,2497
692901601640583168,618,1819
692894228850999298,828,2334
692828166163931137,905,2955
692752401762250755,3743,7008
692568918515392513,1578,4466
692535307825213440,1403,3268
692530551048294401,425,1887
692423280028966913,235,1516
692417313023332352,3583,9573
692187005137076224,841,2592
692158366030913536,811,2200
692142790915014657,403,1685
692041934689402880,1301,3488
692017291282812928,984,2941
691820333922455552,1714,4056
691793053716221953,4344,8348
691756958957883396,1041,2947
691675652215414786,523,1997
691483041324204033,577,2442
691459709405118465,1177,4150
691444869282295808,869,2721
691416866452082688,7851,19833
691321916024623104,676,2634
691096613310316544,905,3036
691090071332753408,345,1758
690989312272396288,2958,6046
690959652130045952,1287,3686
690938899477221376,2039,4222
690932576555528194,1055,3376
690735892932222976,1304,3886
690728923253055490,530,2232
690690673629138944,829,2387
690649993829576704,287,1343
690607260360429569,17,298
690597161306841088,626,2017
690400367696297985,464,1927
690374419777196032,869,3341
690360449368465409,913,2726
690348396616552449,533,1548
690248561355657216,428,1723
690021994562220032,1057,2869
690015576308211712,758,2573
690005060500217858,1740,3756
689999384604450816,382,1464
689993469801164801,465,1496
689977555533848577,462,1403
689905486972461056,711,2496
689877686181715968,1209,3108
689835978131935233,764,2217
689661964914655233,948,3293
689659372465688576,4001,10634
689623661272240129,657,2284
689599056876867584,5705,11942
689557536375177216,470,2102
689517482558820352,1473,3490
689289219123089408,970,2313
689283819090870273,1141,3365
689280876073582592,731,2037
689275259254616065,248,1183
689255633275777024,1113,2627
689154315265683456,1024,3148
689143371370250240,522,2062
688916208532455424,899,2791
688908934925697024,794,2174
688898160958271489,803,2155
688894073864884227,712,2298
688828561667567616,382,1415
688804835492233216,195,988
688789766343622656,678,2280
688547210804498433,720,2679
688519176466644993,747,2379
688385280030670848,4586,9534
688211956440801280,856,2291
688179443353796608,601,2180
688116655151435777,802,2911
688064179421470721,369,1777
687841446767013888,2595,5612
687826841265172480,1160,2811
687818504314159109,978,2557
687807801670897665,732,2453
687732144991551489,683,1807
687704180304273409,864,2503
687664829264453632,521,1994
687494652870668288,590,1957
687480748861947905,248,1644
687476254459715584,549,2033
687460506001633280,558,2117
687399393394311168,640,1947
687317306314240000,9432,20669
687312378585812992,1950,4476
687127927494963200,2364,5610
687124485711986689,514,2233
687109925361856513,2542,5971
687102708889812993,1012,2405
687096057537363968,621,2306
686947101016735744,3287,8844
686760001961103360,1421,3621
686749460672679938,1494,3576
686730991906516992,1234,4258
686683045143953408,830,2903
686618349602762752,1401,3793
686606069955735556,555,1949
686394059078897668,704,1784
686386521809772549,905,3345
686377065986265092,584,2271
686358356425093120,695,2251
686286779679375361,1704,4107
686050296934563840,743,2261
686035780142297088,122,1188
686034024800862208,1191,3200
686007916130873345,427,2555
686003207160610816,657,1877
685973236358713344,537,2163
685943807276412928,613,1671
685906723014619143,2986,7710
685681090388975616,129,2082
685667379192414208,592,2411
685663452032069632,1509,3341
685641971164143616,805,3013
685547936038666240,16149,33852
685532292383666176,1200,3116
685325112850124800,4101,9732
685321586178670592,666,2723
685315239903100929,1092,3431
685307451701334016,457,2131
685268753634967552,1232,3189
685198997565345792,688,2401
685169283572338688,1467,4216
684969860808454144,383,2431
684959798585110529,3223,6996
684940049151070208,1073,3305
684926975086034944,476,3593
684914660081053696,1509,3603
684902183876321280,546,1927
684880619965411328,843,2156
684830982659280897,22329,35991
684800227459624960,1034,2796
684594889858887680,3629,9162
684588130326986752,1454,4223
684567543613382656,1267,3098
684538444857667585,980,2717
684481074559381504,1209,3987
684460069371654144,571,2033
684241637099323392,3384,8383
684225744407494656,215,1268
684222868335505415,1413,3932
684200372118904832,1062,2226
684195085588783105,529,1967
684188786104872960,1214,3578
684177701129875456,684,2068
684147889187209216,1550,3058
684122891630342144,485,2057
684097758874210310,1476,4227
683857920510050305,1145,3905
683852578183077888,360,1981
683849932751646720,1000,2678
683834909291606017,1142,2695
683828599284170753,1097,2874
683773439333797890,1394,3429
683742671509258241,3423,6671
683515932363329536,2987,7535
683498322573824003,990,3252
683481228088049664,1027,2715
683462770029932544,697,2491
683449695444799489,1649,4003
683391852557561860,2463,7834
683357973142474752,957,3004
683142553609318400,1075,2958
683111407806746624,938,3488
683098815881154561,679,2222
683078886620553216,578,2037
683030066213818368,756,2210
682962037429899265,17163,37910
682808988178739200,182,1822
682788441537560576,1146,2535
682750546109968385,450,1556
682697186228989953,370,1344
682662431982772225,1113,3138
682638830361513985,624,2115
682429480204398592,1198,3517
682406705142087680,1815,7783
682393905736888321,700,2293
682389078323662849,477,1707
682303737705140231,1026,3142
682259524040966145,1247,4271
682242692827447297,1209,3342
682088079302213632,10181,18769
682059653698686977,1745,5078
682047327939461121,982,3274
682032003584274432,2079,6764
682003177596559360,1573,3222
681981167097122816,1068,2876
681891461017812993,842,2528
681694085539872773,4195,13117
681679526984871937,459,1811
681654059175129088,954,2708
681610798867845120,484,1956
681579835668455424,1344,3637
681523177663676416,5955,14681
681340665377193984,290,1678
681339448655802368,4210,9535
681320187870711809,772,2716
681302363064414209,1870,4053
681297372102656000,988,3289
681281657291280384,1130,3301
681261549936340994,283,1493
681242418453299201,553,1525
681231109724700672,500,2467
681193455364796417,1529,3797
680970795137544192,680,2483
680959110691590145,2059,4683
680940246314430465,1080,3287
680934982542561280,447,2126
680913438424612864,639,2465
680889648562991104,376,1806
680836378243002368,1362,3546
680805554198020098,680,2210
680801747103793152,838,2434
680798457301471234,1067,2921
680609293079592961,726,2704
680583894916304897,1378,3717
680497766108381184,1969,4344
680494726643068929,497,1766
680473011644985345,762,2612
680440374763077632,516,1488
680221482581123072,298,1495
680206703334408192,1208,2910
680191257256136705,516,2193
680176173301628928,1605,3993
680161097740095489,758,2381
680145970311643136,1787,3696
680130881361686529,973,2339
680115823365742593,933,2777
680100725817409536,1415,3662
680085611152338944,9202,13104
680070545539371008,904,2642
679877062409191424,669,2016
679872969355714560,684,2230
679862121895714818,641,2508
679854723806179328,1261,2922
679844490799091713,785,2424
679828447187857408,14392,37142
679777920601223168,1139,3158
679736210798047232,815,2138
679729593985699840,850,2208
679722016581222400,477,1690
679530280114372609,2134,4885
679527802031484928,740,2698
679511351870550016,1300,3445
679503373272485890,1507,3214
679475951516934144,656,2137
679462823135686656,19354,32434
679405845277462528,1232,2423
679158373988876288,8255,21868
679148763231985668,1056,2834
679132435750195208,1190,3030
679111216690831360,2623,6103
679062614270468097,8359,17380
679047485189439488,690,2293
679001094530465792,1260,2893
678991772295516161,1201,2357
678969228704284672,473,1680
678800283649069056,924,2630
678798276842360832,1197,3522
678774928607469569,933,2865
678767140346941444,1392,3618
678764513869611008,487,1675
678755239630127104,3367,7274
678740035362037760,1718,3836
678708137298427904,2487,5690
678675843183484930,1507,2918
678643457146150913,427,2086
678446151570427904,1591,4081
678424312106393600,2601,5524
678410210315247616,1860,4318
678399652199309312,32527,80730
678396796259975168,424,1623
678389028614488064,434,1904
678380236862578688,931,2489
678341075375947776,548,1758
678334497360859136,261,1324
678278586130948096,6214,11641
678255464182861824,374,1619
678023323247357953,391,1960
678021115718029313,6466,13977
677961670166224897,1714,3478
677918531514703872,421,1375
677895101218201600,2134,4922
677716515794329600,990,3112
677700003327029250,1474,3449
677698403548192770,329,1254
677687604918272002,860,2525
677673981332312066,1526,3383
677662372920729601,978,1969
677644091929329666,812,1889
677573743309385728,733,2167
677565715327688705,470,1319
677557565589463040,1178,2477
677547928504967168,3735,7036
677530072887205888,233,1086
677335745548390400,1823,3084
677334615166730240,291,1371
677331501395156992,239,1109
677328882937298944,1531,3692
677314812125323265,538,1666
677301033169788928,413,1255
677269281705472000,718,2024
677228873407442944,1672,3595
677187300187611136,939,2781
676975532580409345,1094,2823
676957860086095872,820,2255
676949632774234114,401,1328
676948236477857792,878,2205
676946864479084545,377,1742
676942428000112642,768,2101
676936541936185344,4987,12891
676916996760600576,1823,3008
676897532954456065,729,2282
676864501615042560,723,2128
676821958043033607,15870,23345
676819651066732545,680,1827
676811746707918848,431,1437
676776431406465024,2053,5068
676617503762681856,990,2936
676613908052996102,201,1095
676606785097199616,444,1903
676603393314578432,386,1172
676593408224403456,2185,4631
676590572941893632,126,923
676588346097852417,797,2342
676582956622721024,282,1213
676575501977128964,1129,2617
676533798876651520,562,1892
676496375194980353,536,1535
676470639084101634,4735,11734
676440007570247681,676,1735
676430933382295552,348,1410
676263575653122048,557,2099
676237365392908289,290,1237
676219687039057920,31432,76564
676215927814406144,589,1759
676191832485810177,1047,2303
676146341966438401,664,1935
676121918416756736,1171,2179
676101918813499392,1177,2842
676098748976615425,1447,3040
676089483918516224,440,1322
675898130735476737,574,1638
675891555769696257,871,2152
675888385639251968,969,2405
675878199931371520,1410,4206
675870721063669760,574,1652
675853064436391936,1314,2709
675849018447167488,146,942
675845657354215424,891,2292
675822767435051008,541,1533
675820929667219457,235,1054
675798442703122432,3433,10345
675781562965868544,475,1638
675740360753160193,350,1175
675710890956750848,827,1902
675707330206547968,698,1993
675706639471788032,98,647
675534494439489536,423,1832
675531475945709568,387,1193
675522403582218240,291,1047
675517828909424640,467,1297
675501075957489664,5888,17263
675497103322386432,1311,3163
675489971617296384,607,1307
675483430902214656,989,1850
675432746517426176,574,1529
675372240448454658,518,1697
675362609739206656,235,1052
675354435921575936,17053,32877
675349384339542016,2279,3945
675334060156301312,1296,2791
675166823650848770,1616,3630
675153376133427200,2610,6308
675149409102012420,1696,3746
675147105808306176,237,944
675146535592706048,309,1198
675145476954566656,911,2145
675135153782571009,498,1302
675113801096802304,792,1955
675111688094527488,256,969
675109292475830276,1142,2806
675047298674663426,330,1062
675015141583413248,1198,2719
675006312288268288,229,990
675003128568291329,472,1562
674999807681908736,1106,2256
674805413498527744,358,861
674800520222154752,865,3033
674793399141146624,1087,2512
674790488185167872,250,1105
674788554665512960,209,819
674781762103414784,1208,2008
674774481756377088,476,1121
674767892831932416,794,1833
674764817387900928,238,788
674754018082705410,450,1365
674752233200820224,468,1460
674743008475090944,554,1404
674742531037511680,50,489
674739953134403584,392,1109
674737130913071104,93,645
674690135443775488,467,1147
674670581682434048,653,1603
674664755118911488,256,922
674646392044941312,495,1443
674644256330530816,266,1022
674638615994089473,584,1684
674632714662858753,579,1509
674606911342424069,99,941
674468880899788800,2040,6233
674447403907457024,357,1063
674436901579923456,395,1114
674422304705744896,536,1436
674416750885273600,140,681
674410619106390016,464,1201
674394782723014656,577,1507
674372068062928900,316,848
674330906434379776,73,562
674318007229923329,518,1424
674307341513269249,6969,11332
674291837063053312,5896,14741
674271431610523648,735,1572
674269164442398721,227,908
674265582246694913,850,1652
674262580978937856,455,1301
674255168825880576,552,1461
674082852460433408,170,755
674075285688614912,288,982
674063288070742018,2206,6363
674053186244734976,1298,3322
674051556661161984,487,1444
674045139690631169,645,1420
674042553264685056,130,723
674038233588723717,415,1100
674036086168010753,213,846
674024893172875264,1216,1786
674019345211760640,300,1128
674014384960745472,636,1562
674008982932058114,354,1199
673956914389192708,957,1947
673919437611909120,374,1166
673906403526995968,1630,3191
673887867907739649,252,927
673716320723169284,747,3071
673715861853720576,2066,3533
673711475735838725,299,1035
673709992831262724,274,848
673708611235921920,286,1079
673707060090052608,391,1093
673705679337693185,404,1251
673700254269775872,563,1431
673697980713705472,1943,3783
673689733134946305,650,1731
673688752737402881,494,1265
673686845050527744,438,1434
673680198160809984,470,1368
673662677122719744,365,1249
673656262056419329,239,717
673636718965334016,358,1098
673612854080196609,725,1594
673583129559498752,361,1182
673580926094458881,271,835
673576835670777856,559,1382
673363615379013632,306,1020
673359818736984064,668,1445
673355879178194945,571,1482
673352124999274496,535,1647
673350198937153538,213,745
673345638550134785,1259,2498
673343217010679808,270,967
673342308415348736,581,1264
673320132811366400,7865,13408
673317986296586240,257,873
673295268553605120,3155,7488
673270968295534593,365,1058
673240798075449344,729,1413
673213039743795200,836,2236
673148804208660480,623,1677
672997845381865473,719,1967
672995267319328768,292,949
672988786805112832,293,979
672984142909456390,543,1250
672980819271634944,999,1813
672975131468300288,901,1669
672970152493887488,355,943
672968025906282496,544,1309
672964561327235073,636,1412
672902681409806336,504,1353
672898206762672129,425,902
672884426393653248,836,1537
672877615439593473,364,1027
672834301050937345,561,1306
672828477930868736,492,1247
672640509974827008,321,973
672622327801233409,489,1292
672614745925664768,579,1217
672609152938721280,385,1105
672604026190569472,400,1104
672594978741354496,604,1324
672591762242805761,332,944
672591271085670400,181,720
672538107540070400,361,1024
672523490734551040,170,632
672488522314567680,439,1103
672482722825261057,594,1125
672481316919734272,124,715
672475084225949696,698,1423
672466075045466113,535,1344
672272411274932228,3347,6419
672267570918129665,616,1491
672264251789176834,336,1131
672256522047614977,1539,2799
672254177670729728,737,1423
672248013293752320,602,1712
672245253877968896,158,678
672239279297454080,320,888
672231046314901505,998,1819
672222792075620352,212,778
672205392827572224,1150,2256
672169685991993344,367,1011
672160042234327040,354,866
672139350159835138,695,1737
672125275208069120,1137,2388
672095186491711488,369,1001
672082170312290304,360,935
672068090318987265,515,1282
671896809300709376,4132,8460
671891728106971137,571,1324
671882082306625538,1372,3445
671879137494245376,669,1407
671874878652489728,550,1242
671866342182637568,488,1108
671855973984772097,437,901
671789708968640512,3468,7028
671768281401958400,504,1185
671763349865160704,910,1668
671744970634719232,762,1347
671743150407421952,234,742
671735591348891648,744,1434
671729906628341761,4313,8446
671561002136281088,7171,12724
671550332464455680,206,905
671547767500775424,592,1343
671544874165002241,1037,1961
671542985629241344,560,1084
671538301157904385,394,924
671536543010570240,402,1160
671533943490011136,572,1012
671528761649688577,260,838
671520732782923777,525,1397
671518598289059840,290,950
671511350426865664,709,1596
671504605491109889,3527,6963
671497587707535361,442,907
671488513339211776,465,1008
671486386088865792,198,575
671485057807351808,230,756
671390180817915904,735,1429
671362598324076544,293,1098
671357843010908160,148,396
671355857343524864,114,479
671347597085433856,423,950
671186162933985280,207,734
671182547775299584,343,1113
671166507850801152,349,868
671163268581498880,1096,1651
671159727754231808,82,370
671154572044468225,216,708
671151324042559489,152,666
671147085991960577,221,667
671141549288370177,654,1152
671138694582165504,399,912
671134062904504320,195,742
671122204919246848,2504,3475
671115716440031232,770,1362
671109016219725825,436,1133
670995969505435648,291,1100
670842764863651840,8619,24447
670840546554966016,193,589
670838202509447168,688,1097
670833812859932673,122,439
670832455012716544,214,729
670826280409919488,4013,5501
670823764196741120,187,766
670822709593571328,93,605
670815497391357952,1526,3152
670811965569282048,270,1119
670807719151067136,490,1150
670804601705242624,951,1942
670803562457407488,87,341
670797304698376195,236,735
670792680469889025,275,825
670789397210615808,240,656
670786190031921152,200,599
670783437142401025,387,816
670782429121134593,766,1554
670780561024270336,287,782
670778058496974848,72,325
670764103623966721,415,1065
670755717859713024,109,436
670733412878163972,508,954
670727704916926465,355,820
670717338665226240,487,1199
670704688707301377,371,767
670691627984359425,243,589
670679630144274432,278,744
670676092097810432,42,245
670668383499735048,4982,10629
670474236058800128,738,1506
670468609693655041,86,349
670465786746662913,547,969
670452855871037440,204,546
670449342516494336,651,1183
670444955656130560,1964,6678
670442337873600512,198,636
670435821946826752,511,1048
670434127938719744,645,1393
670433248821026816,113,327
670428280563085312,617,1370
670427002554466305,162,521
670421925039075328,627,1299
670420569653809152,311,625
670417414769758208,316,568
670411370698022913,885,2008
670408998013820928,221,553
670403879788544000,154,430
670385711116361728,202,551
670374371102445568,269,745
670361874861563904,66,327
670338931251150849,108,420
670319130621435904,1214,3847
670303360680108032,130,428
670290420111441920,283,697
670093938074779648,331,1019
670086499208155136,247,692
670079681849372674,1219,2213
670073503555706880,776,1567
670069087419133954,235,624
670061506722140161,336,761
670055038660800512,332,668
670046952931721218,173,642
670040295598354432,110,750
670037189829525505,272,585
670003130994700288,92,332
669993076832759809,83,325
669972011175813120,158,444
669970042633789440,59,301
669942763794931712,159,499
669926384437997569,101,369
669923323644657664,55,231
669753178989142016,396,805
669749430875258880,65,264
669684865554620416,88,512
669683899023405056,111,385
669682095984410625,133,346
669680153564442624,287,660
669661792646373376,430,798
669625907762618368,1802,3499
669603084620980224,359,942
669597912108789760,151,512
669583744538451968,921,1482
669573570759163904,139,429
669571471778410496,1009,1578
669567591774625800,55,232
669564461267722241,123,383
669393256313184256,75,361
669375718304980992,723,1322
669371483794317312,179,496
669367896104181761,151,458
669363888236994561,224,614
669359674819481600,122,369
669354382627049472,1269,2691
669353438988365824,262,636
669351434509529089,184,433
669328503091937280,418,1015
669327207240699904,115,572
669324657376567296,207,494
669216679721873412,403,1185
669214165781868544,164,436
669203728096960512,470,995
669037058363662336,308,648
669015743032369152,370,734
669006782128353280,248,572
669000397445533696,6317,20743
668994913074286592,227,439
668992363537309700,342,738
668989615043424256,326,676
668988183816871936,462,890
668986018524233728,168,550
668981893510119424,303,535
668979806671884288,347,793
668975677807423489,575,1293
668967877119254528,22,145
668960084974809088,236,697
668955713004314625,71,275
668932921458302977,58,260
668902994700836864,100,315
668892474547511297,150,395
668872652652679168,299,519
668852170888998912,165,450
668826086256599040,136,430
668815180734689280,266,569
668779399630725120,369,703
668655139528511488,217,527
668645506898350081,522,882
668643542311546881,524,870
668641109086707712,534,1069
668636665813057536,483,1035
668633411083464705,1609,2780
668631377374486528,313,707
668627278264475648,112,314
668625577880875008,130,384
668623201287675904,755,1407
668620235289837568,41,199
668614819948453888,313,609
668587383441514497,1060,1663
668567822092664832,52,242
668544745690562560,218,508
668542336805281792,213,448
668537837512433665,72,250
668528771708952576,222,455
668507509523615744,103,321
668496999348633600,129,410
668484198282485761,232,420
668480044826800133,146,455
668466899341221888,510,872
668297328638447616,294,612
668291999406125056,29,238
668286279830867968,135,498
668274247790391296,228,810
668268907921326080,233,548
668256321989451776,603,1290
668248472370458624,477,972
668237644992782336,2820,6140
668226093875376128,102,296
668221241640230912,192,508
668204964695683073,192,553
668190681446379520,194,652
668171859951755264,191,484
668154635664932864,307,488
668142349051129856,277,565
668113020489474048,236,660
667937095915278337,777,1243
667924896115245057,112,297
667915453470232577,55,207
667911425562669056,300,488
667902449697558528,371,839
667886921285246976,1070,1866
667885044254572545,472,808
667878741721415682,116,388
667873844930215936,396,620
667866724293877760,1016,2976
667861340749471744,76,236
667832474953625600,61,290
667806454573760512,485,1045
667801013445750784,96,325
667793409583771648,325,693
667782464991965184,241,403
667773195014021121,55,234
667766675769573376,212,439
667728196545200128,147,374
667724302356258817,313,476
667550904950915073,34,0
667550882905632768,32,0
667549055577362432,2235,5717
667546741521195010,121,334
667544320556335104,514,852
667538891197542400,64,202
667534815156183040,516,808
667530908589760512,234,458
667524857454854144,1090,1673
